epoch,epoch_loss,split,loss,acc,sample_fn
141,3.37082e-05,test,3.2461165e-05,1.0,gumbel_soft
142,3.2685053e-05,train,4.946843e-05,1.0,gumbel_soft
142,3.2685053e-05,val,3.1565698e-05,1.0,gumbel_soft
142,3.2685053e-05,test,3.0342271e-05,1.0,gumbel_soft
143,3.1363175e-05,train,0.0012951294,0.9998027367677901,gumbel_soft
143,3.1363175e-05,val,3.0594558e-05,1.0,gumbel_soft
143,3.1363175e-05,test,3.0688843e-05,1.0,gumbel_soft
144,3.0481127e-05,train,0.001532289,0.9997404431155132,gumbel_soft
144,3.0481127e-05,val,2.9480867e-05,1.0,gumbel_soft
144,3.0481127e-05,test,2.9365166e-05,1.0,gumbel_soft
145,0.00014043058,train,3.5072713e-05,1.0,gumbel_soft
145,0.00014043058,val,3.4412427e-05,1.0,gumbel_soft
145,0.00014043058,test,3.394154e-05,1.0,gumbel_soft
146,3.8769682e-05,train,0.00014081673,0.9999896177246206,gumbel_soft
146,3.8769682e-05,val,3.8011596e-05,1.0,gumbel_soft
146,3.8769682e-05,test,3.5905927e-05,1.0,gumbel_soft
147,3.5344066e-05,train,3.517965e-05,1.0,gumbel_soft
147,3.5344066e-05,val,3.2482545e-05,1.0,gumbel_soft
147,3.5344066e-05,test,3.160719e-05,1.0,gumbel_soft
148,3.185452e-05,train,3.021012e-05,1.0,gumbel_soft
148,3.185452e-05,val,3.0659296e-05,1.0,gumbel_soft
148,3.185452e-05,test,2.987206e-05,1.0,gumbel_soft
149,0.00533988,train,0.00032667824,0.9999688531738616,gumbel_soft
149,0.00533988,val,0.00010625069,1.0,gumbel_soft
149,0.00533988,test,0.000109207715,1.0,gumbel_soft
150,9.116184e-05,train,5.534788e-05,1.0,gumbel_soft
150,9.116184e-05,val,5.4851793e-05,1.0,gumbel_soft
150,9.116184e-05,test,5.600967e-05,1.0,gumbel_soft
151,4.5145684e-05,train,6.8315036e-05,0.9999896177246206,gumbel_soft
151,4.5145684e-05,val,3.9136423e-05,1.0,gumbel_soft
151,4.5145684e-05,test,3.894136e-05,1.0,gumbel_soft
152,5.4625958e-05,train,3.4484037e-05,1.0,gumbel_soft
152,5.4625958e-05,val,3.406787e-05,1.0,gumbel_soft
152,5.4625958e-05,test,4.4552096e-05,1.0,gumbel_soft
153,3.2875938e-05,train,0.000677333,0.999823501318549,gumbel_soft
153,3.2875938e-05,val,4.186724e-05,1.0,gumbel_soft
153,3.2875938e-05,test,3.1081643e-05,1.0,gumbel_soft
154,3.1461426e-05,train,2.9483877e-05,1.0,gumbel_soft
154,3.1461426e-05,val,2.9002138e-05,1.0,gumbel_soft
154,3.1461426e-05,test,2.8730465e-05,1.0,gumbel_soft
155,2.8917193e-05,train,6.805738e-05,0.9999896177246206,gumbel_soft
155,2.8917193e-05,val,2.8135024e-05,1.0,gumbel_soft
155,2.8917193e-05,test,2.7123817e-05,1.0,gumbel_soft
156,2.6984791e-05,train,6.5268076e-05,0.9999896177246206,gumbel_soft
156,2.6984791e-05,val,2.6211246e-05,1.0,gumbel_soft
156,2.6984791e-05,test,2.6070218e-05,1.0,gumbel_soft
157,0.0013000433,train,4.4450226e-05,1.0,gumbel_soft
157,0.0013000433,val,5.0117273e-05,1.0,gumbel_soft
157,0.0013000433,test,4.476665e-05,1.0,gumbel_soft
158,7.8565834e-05,train,0.0007241837,0.9998650304200669,gumbel_soft
158,7.8565834e-05,val,5.7775767e-05,1.0,gumbel_soft
158,7.8565834e-05,test,5.9890674e-05,1.0,gumbel_soft
159,4.1778087e-05,train,0.0005649787,0.9998857949708259,gumbel_soft
159,4.1778087e-05,val,3.2061616e-05,1.0,gumbel_soft
159,4.1778087e-05,test,3.2187756e-05,1.0,gumbel_soft
160,2.802839e-05,train,2.6254802e-05,1.0,gumbel_soft
160,2.802839e-05,val,2.54021e-05,1.0,gumbel_soft
160,2.802839e-05,test,2.5790154e-05,1.0,gumbel_soft
161,2.535372e-05,train,2.2729213e-05,1.0,gumbel_soft
161,2.535372e-05,val,2.2563163e-05,1.0,gumbel_soft
161,2.535372e-05,test,2.2981127e-05,1.0,gumbel_soft
162,2.1991898e-05,train,2.113705e-05,1.0,gumbel_soft
162,2.1991898e-05,val,2.0724685e-05,1.0,gumbel_soft
162,2.1991898e-05,test,0.0006046949,0.999916394950255,gumbel_soft
163,3.481165e-05,train,2.0118143e-05,1.0,gumbel_soft
163,3.481165e-05,val,2.0143938e-05,1.0,gumbel_soft
163,3.481165e-05,test,2.0143007e-05,1.0,gumbel_soft
164,1.9788396e-05,train,1.9368537e-05,1.0,gumbel_soft
164,1.9788396e-05,val,0.0005272801,0.9999070459193159,gumbel_soft
164,1.9788396e-05,test,1.9291241e-05,1.0,gumbel_soft
165,1.8886916e-05,train,1.8445713e-05,1.0,gumbel_soft
165,1.8886916e-05,val,1.8045634e-05,1.0,gumbel_soft
165,1.8886916e-05,test,1.860906e-05,1.0,gumbel_soft
166,0.00015292536,train,2.0212645e-05,1.0,gumbel_soft
166,0.00015292536,val,2.0033083e-05,1.0,gumbel_soft
166,0.00015292536,test,2.03445e-05,1.0,gumbel_soft
167,2.1228449e-05,train,0.00015124347,0.9999896177246206,gumbel_soft
167,2.1228449e-05,val,2.0164398e-05,1.0,gumbel_soft
167,2.1228449e-05,test,2.086315e-05,1.0,gumbel_soft
168,1.94606e-05,train,0.00030211516,0.9998961772462053,gumbel_soft
168,1.94606e-05,val,1.7774477e-05,1.0,gumbel_soft
168,1.94606e-05,test,1.8083487e-05,1.0,gumbel_soft
169,1.8263761e-05,train,1.7563842e-05,1.0,gumbel_soft
169,1.8263761e-05,val,1.665715e-05,1.0,gumbel_soft
169,1.8263761e-05,test,2.0953503e-05,1.0,gumbel_soft
170,1.6643153e-05,train,1.6586575e-05,1.0,gumbel_soft
170,1.6643153e-05,val,1.6120564e-05,1.0,gumbel_soft
170,1.6643153e-05,test,1.6430851e-05,1.0,gumbel_soft
171,1.5885023e-05,train,0.0006479059,0.9998131190431695,gumbel_soft
171,1.5885023e-05,val,1.5434982e-05,1.0,gumbel_soft
171,1.5885023e-05,test,1.5720725e-05,1.0,gumbel_soft
172,0.0014890562,train,5.2494936e-05,1.0,gumbel_soft
172,0.0014890562,val,4.895897e-05,1.0,gumbel_soft
172,0.0014890562,test,4.6354107e-05,1.0,gumbel_soft
173,0.0003205661,train,0.0002052405,0.999979235449241,gumbel_soft
173,0.0003205661,val,2.7534792e-05,1.0,gumbel_soft
173,0.0003205661,test,2.6738993e-05,1.0,gumbel_soft
174,2.2924165e-05,train,5.214149e-05,1.0,gumbel_soft
174,2.2924165e-05,val,2.0075502e-05,1.0,gumbel_soft
174,2.2924165e-05,test,1.852193e-05,1.0,gumbel_soft
175,1.9741952e-05,train,1.8344113e-05,1.0,gumbel_soft
175,1.9741952e-05,val,1.7999248e-05,1.0,gumbel_soft
175,1.9741952e-05,test,1.7085233e-05,1.0,gumbel_soft
176,1.7740875e-05,train,1.703727e-05,1.0,gumbel_soft
176,1.7740875e-05,val,1.671061e-05,1.0,gumbel_soft
176,1.7740875e-05,test,1.6372707e-05,1.0,gumbel_soft
177,1.6485128e-05,train,0.0006521993,0.999844265869308,gumbel_soft
177,1.6485128e-05,val,1.616146e-05,1.0,gumbel_soft
177,1.6485128e-05,test,0.000525608,0.999916394950255,gumbel_soft
178,1.5689537e-05,train,1.5366115e-05,1.0,gumbel_soft
178,1.5689537e-05,val,1.5211466e-05,1.0,gumbel_soft
178,1.5689537e-05,test,1.5051935e-05,1.0,gumbel_soft
179,1.50406995e-05,train,0.0007028035,0.999844265869308,gumbel_soft
179,1.50406995e-05,val,0.002314654,0.9999070459193159,gumbel_soft
179,1.50406995e-05,test,1.4619562e-05,1.0,gumbel_soft
180,0.0007338962,train,1.4124144e-05,1.0,gumbel_soft
180,0.0007338962,val,1.4405727e-05,1.0,gumbel_soft
180,0.0007338962,test,1.3884526e-05,1.0,gumbel_soft
181,3.7358353e-05,train,2.8367533e-05,1.0,gumbel_soft
181,3.7358353e-05,val,3.600994e-05,1.0,gumbel_soft
181,3.7358353e-05,test,4.3189048e-05,1.0,gumbel_soft
182,2.093931e-05,train,0.00028269368,0.9999896177246206,gumbel_soft
182,2.093931e-05,val,1.7039289e-05,1.0,gumbel_soft
182,2.093931e-05,test,1.6028345e-05,1.0,gumbel_soft
183,1.5864338e-05,train,1.4700293e-05,1.0,gumbel_soft
183,1.5864338e-05,val,1.4197975e-05,1.0,gumbel_soft
183,1.5864338e-05,test,1.4911836e-05,1.0,gumbel_soft
184,1.39045505e-05,train,0.00022331811,0.999979235449241,gumbel_soft
184,1.39045505e-05,val,1.2965858e-05,1.0,gumbel_soft
184,1.39045505e-05,test,1.2539379e-05,1.0,gumbel_soft
185,1.2819693e-05,train,5.2356634e-05,1.0,gumbel_soft
185,1.2819693e-05,val,1.2721125e-05,1.0,gumbel_soft
185,1.2819693e-05,test,1.21053645e-05,1.0,gumbel_soft
186,6.3512765e-05,train,1.7116843e-05,1.0,gumbel_soft
186,6.3512765e-05,val,1.2348126e-05,1.0,gumbel_soft
186,6.3512765e-05,test,1.2313416e-05,1.0,gumbel_soft
187,1.3406315e-05,train,1.3169984e-05,1.0,gumbel_soft
187,1.3406315e-05,val,1.3236607e-05,1.0,gumbel_soft
187,1.3406315e-05,test,1.2964205e-05,1.0,gumbel_soft
188,0.00030061766,train,1.1148308e-05,1.0,gumbel_soft
188,0.00030061766,val,1.02565355e-05,1.0,gumbel_soft
188,0.00030061766,test,1.08419845e-05,1.0,gumbel_soft
189,1.0886615e-05,train,0.001523764,0.9995639444340622,gumbel_soft
189,1.0886615e-05,val,0.0003954971,0.9999070459193159,gumbel_soft
189,1.0886615e-05,test,1.0008423e-05,1.0,gumbel_soft
190,6.1240724e-05,train,5.4184104e-05,1.0,gumbel_soft
190,6.1240724e-05,val,9.948539e-06,1.0,gumbel_soft
190,6.1240724e-05,test,1.0789112e-05,1.0,gumbel_soft
191,0.00011282643,train,3.730995e-05,0.9999896177246206,gumbel_soft
191,0.00011282643,val,1.0284722e-05,1.0,gumbel_soft
191,0.00011282643,test,1.0067286e-05,1.0,gumbel_soft
192,1.0453731e-05,train,1.0110466e-05,1.0,gumbel_soft
192,1.0453731e-05,val,9.923435e-06,1.0,gumbel_soft
192,1.0453731e-05,test,9.820633e-06,1.0,gumbel_soft
193,8.230589e-05,train,1.0600113e-05,1.0,gumbel_soft
193,8.230589e-05,val,1.0885168e-05,1.0,gumbel_soft
193,8.230589e-05,test,0.0004205753,0.999916394950255,gumbel_soft
194,1.1728056e-05,train,1.1737869e-05,1.0,gumbel_soft
194,1.1728056e-05,val,1.1877523e-05,1.0,gumbel_soft
194,1.1728056e-05,test,1.13425e-05,1.0,gumbel_soft
195,1.1204314e-05,train,1.0586248e-05,1.0,gumbel_soft
195,1.1204314e-05,val,1.0664562e-05,1.0,gumbel_soft
195,1.1204314e-05,test,1.0330336e-05,1.0,gumbel_soft
196,1.0336801e-05,train,9.865423e-06,1.0,gumbel_soft
196,1.0336801e-05,val,9.713334e-06,1.0,gumbel_soft
196,1.0336801e-05,test,9.861293e-06,1.0,gumbel_soft
197,9.571614e-06,train,9.4157085e-06,1.0,gumbel_soft
197,9.571614e-06,val,9.2849705e-06,1.0,gumbel_soft
197,9.571614e-06,test,2.8959459e-05,1.0,gumbel_soft
198,9.18395e-06,train,1.2262555e-05,1.0,gumbel_soft
198,9.18395e-06,val,9.081101e-06,1.0,gumbel_soft
198,9.18395e-06,test,8.871233e-06,1.0,gumbel_soft
199,0.00019474942,train,9.671248e-06,1.0,gumbel_soft
199,0.00019474942,val,9.429434e-06,1.0,gumbel_soft
199,0.00019474942,test,9.299563e-06,1.0,gumbel_soft
200,0.00027268918,train,1.4938491e-05,1.0,gumbel_soft
200,0.00027268918,val,1.4527014e-05,1.0,gumbel_soft
200,0.00027268918,test,1.396056e-05,1.0,gumbel_soft
201,1.403817e-05,train,1.370932e-05,1.0,gumbel_soft
201,1.403817e-05,val,1.2221214e-05,1.0,gumbel_soft
201,1.403817e-05,test,1.2657426e-05,1.0,gumbel_soft
202,1.2131916e-05,train,0.00015356258,0.999979235449241,gumbel_soft
202,1.2131916e-05,val,1.0698186e-05,1.0,gumbel_soft
202,1.2131916e-05,test,1.0824606e-05,1.0,gumbel_soft
203,0.00011552258,train,1.0451409e-05,1.0,gumbel_soft
203,0.00011552258,val,1.0160564e-05,1.0,gumbel_soft
203,0.00011552258,test,9.954995e-06,1.0,gumbel_soft
204,1.0079643e-05,train,9.986468e-06,1.0,gumbel_soft
204,1.0079643e-05,val,9.77036e-06,1.0,gumbel_soft
204,1.0079643e-05,test,9.897558e-06,1.0,gumbel_soft
205,9.605607e-06,train,9.6892645e-06,1.0,gumbel_soft
205,9.605607e-06,val,9.0227895e-06,1.0,gumbel_soft
205,9.605607e-06,test,9.257318e-06,1.0,gumbel_soft
206,9.147212e-06,train,8.876953e-06,1.0,gumbel_soft
206,9.147212e-06,val,7.844662e-06,1.0,gumbel_soft
206,9.147212e-06,test,8.855973e-06,1.0,gumbel_soft
207,8.608901e-06,train,8.435387e-06,1.0,gumbel_soft
207,8.608901e-06,val,8.61825e-06,1.0,gumbel_soft
207,8.608901e-06,test,8.474296e-06,1.0,gumbel_soft
208,8.746109e-06,train,7.063176e-05,0.9999896177246206,gumbel_soft
208,8.746109e-06,val,7.741977e-06,1.0,gumbel_soft
208,8.746109e-06,test,7.982659e-06,1.0,gumbel_soft
209,0.00012799668,train,1.9145133e-05,1.0,gumbel_soft
209,0.00012799668,val,1.823064e-05,1.0,gumbel_soft
209,0.00012799668,test,1.8269748e-05,1.0,gumbel_soft
210,0.00012955852,train,1.4767161e-05,1.0,gumbel_soft
210,0.00012955852,val,1.4318993e-05,1.0,gumbel_soft
210,0.00012955852,test,1.4880006e-05,1.0,gumbel_soft
211,1.2608075e-05,train,1.0589608e-05,1.0,gumbel_soft
211,1.2608075e-05,val,1.0916948e-05,1.0,gumbel_soft
211,1.2608075e-05,test,1.1034005e-05,1.0,gumbel_soft
212,9.594618e-06,train,8.630581e-06,1.0,gumbel_soft
212,9.594618e-06,val,8.453648e-06,1.0,gumbel_soft
212,9.594618e-06,test,8.75088e-06,1.0,gumbel_soft
213,8.273592e-06,train,7.732857e-06,1.0,gumbel_soft
213,8.273592e-06,val,7.5154085e-06,1.0,gumbel_soft
213,8.273592e-06,test,7.7638915e-06,1.0,gumbel_soft
214,7.720836e-06,train,7.3254523e-06,1.0,gumbel_soft
214,7.720836e-06,val,6.9613247e-06,1.0,gumbel_soft
214,7.720836e-06,test,7.17213e-06,1.0,gumbel_soft
215,6.8147992e-06,train,0.00019951964,0.999979235449241,gumbel_soft
215,6.8147992e-06,val,6.691526e-06,1.0,gumbel_soft
215,6.8147992e-06,test,6.86265e-06,1.0,gumbel_soft
216,6.6170987e-06,train,6.501636e-06,1.0,gumbel_soft
216,6.6170987e-06,val,6.372651e-06,1.0,gumbel_soft
216,6.6170987e-06,test,6.5360027e-06,1.0,gumbel_soft
217,6.403789e-06,train,7.6119104e-06,1.0,gumbel_soft
217,6.403789e-06,val,6.1213896e-06,1.0,gumbel_soft
217,6.403789e-06,test,6.343751e-06,1.0,gumbel_soft
218,6.148183e-06,train,6.0602038e-06,1.0,gumbel_soft
218,6.148183e-06,val,5.940917e-06,1.0,gumbel_soft
218,6.148183e-06,test,6.20372e-06,1.0,gumbel_soft
219,0.00012512303,train,8.160692e-06,1.0,gumbel_soft
219,0.00012512303,val,7.475586e-06,1.0,gumbel_soft
219,0.00012512303,test,7.8513085e-06,1.0,gumbel_soft
220,8.140666e-06,train,9.484609e-06,1.0,gumbel_soft
220,8.140666e-06,val,7.175392e-06,1.0,gumbel_soft
220,8.140666e-06,test,7.380075e-06,1.0,gumbel_soft
221,7.0746296e-06,train,6.560741e-06,1.0,gumbel_soft
221,7.0746296e-06,val,6.376858e-06,1.0,gumbel_soft
221,7.0746296e-06,test,6.365507e-06,1.0,gumbel_soft
222,6.275675e-06,train,6.0165466e-06,1.0,gumbel_soft
222,6.275675e-06,val,5.809983e-06,1.0,gumbel_soft
222,6.275675e-06,test,5.8432215e-06,1.0,gumbel_soft
223,5.8434393e-06,train,0.0001249399,0.999979235449241,gumbel_soft
223,5.8434393e-06,val,5.519441e-06,1.0,gumbel_soft
223,5.8434393e-06,test,5.546648e-06,1.0,gumbel_soft
224,5.6312583e-06,train,5.49746e-06,1.0,gumbel_soft
224,5.6312583e-06,val,5.2772825e-06,1.0,gumbel_soft
224,5.6312583e-06,test,5.246142e-06,1.0,gumbel_soft
225,5.452666e-06,train,0.00019163854,0.9999896177246206,gumbel_soft
225,5.452666e-06,val,5.1001575e-06,1.0,gumbel_soft
225,5.452666e-06,test,5.267119e-06,1.0,gumbel_soft
226,5.2476794e-06,train,5.1701704e-06,1.0,gumbel_soft
226,5.2476794e-06,val,4.9723576e-06,1.0,gumbel_soft
226,5.2476794e-06,test,5.080736e-06,1.0,gumbel_soft
227,5.134559e-06,train,5.099264e-06,1.0,gumbel_soft
227,5.134559e-06,val,4.9115542e-06,1.0,gumbel_soft
227,5.134559e-06,test,4.941363e-06,1.0,gumbel_soft
228,5.013443e-06,train,0.0001702334,0.9999896177246206,gumbel_soft
228,5.013443e-06,val,4.732929e-06,1.0,gumbel_soft
228,5.013443e-06,test,4.8455554e-06,1.0,gumbel_soft
229,2.292472e-05,train,5.884293e-06,1.0,gumbel_soft
229,2.292472e-05,val,5.601769e-06,1.0,gumbel_soft
229,2.292472e-05,test,1.4151937e-05,1.0,gumbel_soft
230,0.00017265929,train,1.8524219e-05,1.0,gumbel_soft
230,0.00017265929,val,1.9794645e-05,1.0,gumbel_soft
230,0.00017265929,test,1.914379e-05,1.0,gumbel_soft
231,1.6764749e-05,train,1.0416989e-05,1.0,gumbel_soft
231,1.6764749e-05,val,1.0919918e-05,1.0,gumbel_soft
231,1.6764749e-05,test,1.529465e-05,1.0,gumbel_soft
232,9.976686e-06,train,7.1450027e-06,1.0,gumbel_soft
232,9.976686e-06,val,7.1951326e-06,1.0,gumbel_soft
232,9.976686e-06,test,7.034216e-06,1.0,gumbel_soft
233,7.748611e-06,train,0.00025309468,0.9999688531738616,gumbel_soft
233,7.748611e-06,val,1.6867129e-05,1.0,gumbel_soft
233,7.748611e-06,test,5.911982e-06,1.0,gumbel_soft
234,6.151816e-06,train,0.0005399711,0.999979235449241,gumbel_soft
234,6.151816e-06,val,5.973995e-06,1.0,gumbel_soft
234,6.151816e-06,test,5.870486e-06,1.0,gumbel_soft
235,5.8807514e-06,train,1.5426334e-05,1.0,gumbel_soft
235,5.8807514e-06,val,5.5869023e-06,1.0,gumbel_soft
235,5.8807514e-06,test,5.611956e-06,1.0,gumbel_soft
236,5.5577425e-06,train,5.413062e-06,1.0,gumbel_soft
236,5.5577425e-06,val,5.6748277e-06,1.0,gumbel_soft
236,5.5577425e-06,test,5.100766e-06,1.0,gumbel_soft
237,4.0320774e-05,train,7.0868055e-06,1.0,gumbel_soft
237,4.0320774e-05,val,6.992731e-06,1.0,gumbel_soft
237,4.0320774e-05,test,6.7840324e-06,1.0,gumbel_soft
238,8.936365e-06,train,7.087492e-06,1.0,gumbel_soft
238,8.936365e-06,val,6.9857347e-06,1.0,gumbel_soft
238,8.936365e-06,test,6.7662104e-06,1.0,gumbel_soft
239,6.536729e-06,train,7.4290765e-06,1.0,gumbel_soft
239,6.536729e-06,val,1.9770307e-05,1.0,gumbel_soft
239,6.536729e-06,test,5.6328636e-06,1.0,gumbel_soft
240,6.5122786e-06,train,7.0094966e-06,1.0,gumbel_soft
240,6.5122786e-06,val,5.5662986e-06,1.0,gumbel_soft
240,6.5122786e-06,test,5.268166e-06,1.0,gumbel_soft
241,8.554453e-06,train,5.1939237e-06,1.0,gumbel_soft
241,8.554453e-06,val,4.7399394e-06,1.0,gumbel_soft
241,8.554453e-06,test,1.3696432e-05,1.0,gumbel_soft
242,0.00012274872,train,7.013833e-06,1.0,gumbel_soft
242,0.00012274872,val,6.542887e-06,1.0,gumbel_soft
242,0.00012274872,test,6.7706774e-06,1.0,gumbel_soft
243,0.00022985031,train,8.039676e-06,1.0,gumbel_soft
243,0.00022985031,val,1.1180044e-05,1.0,gumbel_soft
243,0.00022985031,test,7.307225e-06,1.0,gumbel_soft
244,0.00033278624,train,8.3089335e-06,1.0,gumbel_soft
244,0.00033278624,val,7.4055956e-06,1.0,gumbel_soft
244,0.00033278624,test,7.686359e-06,1.0,gumbel_soft
245,7.636227e-06,train,0.00045525865,0.9999896177246206,gumbel_soft
245,7.636227e-06,val,6.9292832e-06,1.0,gumbel_soft
245,7.636227e-06,test,7.0520164e-06,1.0,gumbel_soft
246,6.561426e-06,train,0.0002077183,0.9999896177246206,gumbel_soft
246,6.561426e-06,val,5.8474507e-06,1.0,gumbel_soft
246,6.561426e-06,test,6.068455e-06,1.0,gumbel_soft
247,4.5136494e-05,train,1.0227111e-05,1.0,gumbel_soft
247,4.5136494e-05,val,6.673371e-06,1.0,gumbel_soft
247,4.5136494e-05,test,1.1703418e-05,1.0,gumbel_soft
248,1.2878051e-05,train,2.2960585e-05,1.0,gumbel_soft
248,1.2878051e-05,val,9.152138e-06,1.0,gumbel_soft
248,1.2878051e-05,test,9.426478e-06,1.0,gumbel_soft
249,7.4450254e-06,train,6.9723897e-06,1.0,gumbel_soft
249,7.4450254e-06,val,0.0016512335,0.9999070459193159,gumbel_soft
249,7.4450254e-06,test,5.881168e-06,1.0,gumbel_soft
250,,train,5.9899885e-06,1.0,argmax
250,,val,5.8772102e-06,1.0,argmax
250,,test,5.951736e-06,1.0,argmax
